fixture_id,season,date,home_team,away_team,referee,category,home_value,away_value
1575166,2026,2026-09-13,SV Elversberg,Bayern München,,shots_on_target,1.0,6.0
1575166,2026,2026-09-13,SV Elversberg,Bayern München,,fouls,9.0,8.0
1575166,2026,2026-09-13,SV Elversberg,Bayern München,,corners,3.0,9.0
1575166,2026,2026-09-13,SV Elversberg,Bayern München,,offside,2.0,2.0
1575166,2026,2026-09-13,SV Elversberg,Bayern München,,yellow_cards,2.0,0.0
871164,2022,2022-08-05,Eintracht Frankfurt,Bayern München,D. Aytekin,shots,8.0,23.0
871164,2022,2022-08-05,Eintracht Frankfurt,Bayern München,D. Aytekin,shots_on_target,2.0,10.0
871164,2022,2022-08-05,Eintracht Frankfurt,Bayern München,D. Aytekin,fouls,10.0,11.0
871164,2022,2022-08-05,Eintracht Frankfurt,Bayern München,D. Aytekin,corners,5.0,6.0
871164,2022,2022-08-05,Eintracht Frankfurt,Bayern München,D. Aytekin,offside,4.0,3.0
871164,2022,2022-08-05,Eintracht Frankfurt,Bayern München,D. Aytekin,yellow_cards,2.0,0.0
871169,2022,2022-08-06,VfL Wolfsburg,Werder Bremen,S. Stegemann,shots,11.0,10.0
871169,2022,2022-08-06,VfL Wolfsburg,Werder Bremen,S. Stegemann,shots_on_target,3.0,4.0
871169,2022,2022-08-06,VfL Wolfsburg,Werder Bremen,S. Stegemann,fouls,11.0,14.0
871169,2022,2022-08-06,VfL Wolfsburg,Werder Bremen,S. Stegemann,corners,2.0,5.0
871169,2022,2022-08-06,VfL Wolfsburg,Werder Bremen,S. Stegemann,offside,1.0,4.0
871169,2022,2022-08-06,VfL Wolfsburg,Werder Bremen,S. Stegemann,yellow_cards,2.0,2.0
871168,2022,2022-08-06,Borussia Mönchengladbach,1899 Hoffenheim,D. Siebert,shots,18.0,2.0
871168,2022,2022-08-06,Borussia Mönchengladbach,1899 Hoffenheim,D. Siebert,shots_on_target,7.0,1.0
871168,2022,2022-08-06,Borussia Mönchengladbach,1899 Hoffenheim,D. Siebert,fouls,18.0,12.0
871168,2022,2022-08-06,Borussia Mönchengladbach,1899 Hoffenheim,D. Siebert,corners,5.0,1.0
871168,2022,2022-08-06,Borussia Mönchengladbach,1899 Hoffenheim,D. Siebert,offside,2.0,2.0
871168,2022,2022-08-06,Borussia Mönchengladbach,1899 Hoffenheim,D. Siebert,yellow_cards,1.0,4.0
871171,2022,2022-08-06,FC Augsburg,SC Freiburg,B. Dankert,shots,11.0,19.0
871171,2022,2022-08-06,FC Augsburg,SC Freiburg,B. Dankert,shots_on_target,2.0,7.0
871171,2022,2022-08-06,FC Augsburg,SC Freiburg,B. Dankert,fouls,13.0,13.0
871171,2022,2022-08-06,FC Augsburg,SC Freiburg,B. Dankert,corners,5.0,8.0
871171,2022,2022-08-06,FC Augsburg,SC Freiburg,B. Dankert,offside,0.0,2.0
871171,2022,2022-08-06,FC Augsburg,SC Freiburg,B. Dankert,yellow_cards,,
871170,2022,2022-08-06,VfL Bochum,FSV Mainz 05,F. Zwayer,shots,16.0,13.0
871170,2022,2022-08-06,VfL Bochum,FSV Mainz 05,F. Zwayer,shots_on_target,3.0,6.0
871170,2022,2022-08-06,VfL Bochum,FSV Mainz 05,F. Zwayer,fouls,11.0,16.0
871170,2022,2022-08-06,VfL Bochum,FSV Mainz 05,F. Zwayer,corners,3.0,5.0
871170,2022,2022-08-06,VfL Bochum,FSV Mainz 05,F. Zwayer,offside,1.0,1.0
871170,2022,2022-08-06,VfL Bochum,FSV Mainz 05,F. Zwayer,yellow_cards,2.0,3.0
871166,2022,2022-08-06,Union Berlin,Hertha Berlin,M. Fritz,shots,19.0,7.0
871166,2022,2022-08-06,Union Berlin,Hertha Berlin,M. Fritz,shots_on_target,8.0,3.0
871166,2022,2022-08-06,Union Berlin,Hertha Berlin,M. Fritz,fouls,23.0,17.0
871166,2022,2022-08-06,Union Berlin,Hertha Berlin,M. Fritz,corners,5.0,4.0
871166,2022,2022-08-06,Union Berlin,Hertha Berlin,M. Fritz,offside,2.0,1.0
871166,2022,2022-08-06,Union Berlin,Hertha Berlin,M. Fritz,yellow_cards,2.0,3.0
871165,2022,2022-08-06,Borussia Dortmund,Bayer Leverkusen,F. Brych,shots,14.0,8.0
871165,2022,2022-08-06,Borussia Dortmund,Bayer Leverkusen,F. Brych,shots_on_target,4.0,3.0
871165,2022,2022-08-06,Borussia Dortmund,Bayer Leverkusen,F. Brych,fouls,13.0,13.0
871165,2022,2022-08-06,Borussia Dortmund,Bayer Leverkusen,F. Brych,corners,3.0,3.0
871165,2022,2022-08-06,Borussia Dortmund,Bayer Leverkusen,F. Brych,offside,2.0,4.0
871165,2022,2022-08-06,Borussia Dortmund,Bayer Leverkusen,F. Brych,yellow_cards,2.0,4.0
871172,2022,2022-08-07,VfB Stuttgart,RB Leipzig,T. Stieler,shots,11.0,28.0
871172,2022,2022-08-07,VfB Stuttgart,RB Leipzig,T. Stieler,shots_on_target,2.0,9.0
871172,2022,2022-08-07,VfB Stuttgart,RB Leipzig,T. Stieler,fouls,14.0,9.0
871172,2022,2022-08-07,VfB Stuttgart,RB Leipzig,T. Stieler,corners,1.0,9.0
871172,2022,2022-08-07,VfB Stuttgart,RB Leipzig,T. Stieler,offside,1.0,2.0
871172,2022,2022-08-07,VfB Stuttgart,RB Leipzig,T. Stieler,yellow_cards,2.0,1.0
871167,2022,2022-08-07,1. FC Köln,FC Schalke 04,R. Schröder,shots,32.0,5.0
871167,2022,2022-08-07,1. FC Köln,FC Schalke 04,R. Schröder,shots_on_target,12.0,2.0
871167,2022,2022-08-07,1. FC Köln,FC Schalke 04,R. Schröder,fouls,8.0,10.0
871167,2022,2022-08-07,1. FC Köln,FC Schalke 04,R. Schröder,corners,9.0,1.0
871167,2022,2022-08-07,1. FC Köln,FC Schalke 04,R. Schröder,offside,2.0,1.0
871167,2022,2022-08-07,1. FC Köln,FC Schalke 04,R. Schröder,yellow_cards,0.0,1.0
